Res_id,ua,city,name,votes,locality,locality2,newlocality,latitude,longitude,cuisines,newcuisine,average_cost_for_two,Column,aggregate_rating,rating_text,establishment,delivery,address,url,timings,zipcode,locality_verbose,currency,price_range,highlights,opentable_support,photo_count
50462,Bengaluru,Bangalore,Hard Rock Cafe,5674,St. Marks Road,St. Marks Road,St. Marks Road,12.97603394,77.60156728,"American, BBQ",American,2500,26100.4,4.6,Excellent,Pub,0,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",https://www.zomato.com/bangalore/hard-rock-cafe-st-marks-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12noon to 1am (Mon-Sun),560001,"St. Marks Road, Bangalore",Rs.,4,"['Dinner', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Karaoke', 'Nightlife', 'Fullbar', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned']",0,2950
54397,Bengaluru,Bangalore,Smoke House Deli,5625,Indiranagar,Indiranagar,Indiranagar,12.96562557,77.64151711,"European, Italian, American, Salad",European,1600,25312.5,4.5,Excellent,Casual Dining,1,"1209, 100 Feet Road, Opposite Apollo Clinic, Indiranagar, Bangalore",https://www.zomato.com/SmokeHouseDeli-Indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9 AM to 1 AM,,"Indiranagar, Bangalore",Rs.,3,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Fullbar', 'Table booking recommended']",0,5255
18366652,Bengaluru,Bangalore,Onesta,5584,New BEL Road,New BEL Road,New BEL Road,13.02915367,77.5708865,"Pizza, Italian, Fast Food, Beverages, Desserts",Pizza,600,24569.6,4.4,Very Good,Casual Dining,1,"215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore",https://www.zomato.com/bangalore/onesta-new-bel-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12:30 PM to 11 PM,,"New BEL Road, Bangalore",Rs.,2,"['Delivery', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Indoor Seating', 'Table booking recommended', 'Brunch']",0,2903
18323630,Bengaluru,Bangalore,House Of Commons,5489,Koramangala 5th Block,Koramangala 5th Block,Koramangala 5th Block,12.93454002,77.61609178,"Continental, Asian, North Indian",Continental,1000,25249.4,4.6,Excellent,Bar,0,"122/B, Jyothi Nivas Road, Koramangala 5th Block, Bangalore",https://www.zomato.com/bangalore/house-of-commons-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10 AM to 1 AM,560095,"Koramangala 5th Block, Bangalore",Rs.,3,"['Lunch', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Sneakpeek', 'Wifi', 'Digital Payments Accepted', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'LGBTQIA Friendly', 'Smoking Area']",0,1621
18385443,Bengaluru,Bangalore,Koramangala Social,5377,Koramangala 7th Block,Koramangala 7th Block,Koramangala 7th Block,12.93544059,77.61428397,"American, North Indian, Chinese, Asian, Biryani, Beverages",American,1500,24734.2,4.6,Excellent,Lounge,1,"118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore",https://www.zomato.com/koramangalasocial?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,9am to 12:30am (Mon-Sun),,"Koramangala 7th Block, Bangalore",Rs.,3,"['Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Smoking Area']",0,4205
55397,Bengaluru,Bangalore,Empire Restaurant,5348,Jayanagar,Jayanagar,Jayanagar,12.93294832,77.58151341,"North Indian, Mughlai, South Indian, Chinese",North Indian,500,22996.4,4.3,Very Good,Casual Dining,1,"4, Opposite NMKRV College, 21st C Cross Road, 3rd Block, Jayanagar, Bangalore",https://www.zomato.com/bangalore/empire-restaurant-jayanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12:30 PM to 1 AM (Mon-Thu, Sat-Sun), 2 PM to 1 AM (Fri)",,"Jayanagar, Bangalore",Rs.,2,"['Takeaway Available', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Buffet', 'Sodexo', 'Air Conditioned', 'Indoor Seating', 'Ticket Restaurant', 'Table Reservation Not Required']",0,521
18526279,Bengaluru,Bangalore,The Globe Grub,5216,Marathahalli,Marathahalli,Marathahalli,12.95122134,77.6993043,"Continental, Asian, Italian, North Indian",Continental,1300,25036.8,4.8,Excellent,Casual Dining,-1,"2nd Floor, Soul Space Paradigm, Above Bata Showroom, Outer Ring Road, Marathahalli, Bangalore",https://www.zomato.com/bangalore/the-globe-grub-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11:30AM to 4PM, 6:30PM to 11PM (Mon-Sun)",560037,"Marathahalli, Bangalore",Rs.,3,"['Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Lunch', 'Cash', 'Takeaway Available', 'Valet Parking Available', 'Digital Payments Accepted', 'Smoking Area', 'Wifi', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible']",0,2656
18359919,Bengaluru,Bangalore,Onesta,5186,JP Nagar,JP Nagar,JP Nagar,12.906051,77.59678558,"Italian, Pizza, Desserts, Beverages",Italian,600,22299.8,4.3,Very Good,Casual Dining,1,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",https://www.zomato.com/bangalore/onesta-jp-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12:30 PM to 11 PM,,"JP Nagar, Bangalore",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Valet Parking Available', 'Table Reservation Not Required', 'Indoor Seating', 'Brunch']",0,3099
57177,Bengaluru,Bangalore,High Ultra Lounge,5130,Sheraton Grand Bangalore Hotel at Brigade Gateway,Sheraton Grand Bangalore Hotel at Brigade Gateway,Rajajinagar,13.01133555,77.55460449,"Japanese, Thai, Chinese, Korean",Japanese,2600,21546,4.2,Very Good,Lounge,0,"26/1, 31st Floor, Dr. Rajkumar Road, World Trade Centre, Brigade Gateway Campus, Malleshwaram, Bangalore",https://www.zomato.com/bangalore/high-ultra-lounge-malleshwaram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12:30pm to 1am (Mon-Sun),,"Sheraton Grand Bangalore Hotel at Brigade Gateway, Bangalore",Rs.,4,"['Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Nightlife', 'Fullbar', 'Wine', 'Rooftop', 'Table reservation required', 'Wheelchair Accessible', 'Valet Parking Available', 'Outdoor Seating', 'Romantic Dining', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Brunch']",0,3105
53211,Bengaluru,Bangalore,Chianti,5087,Koramangala 5th Block,Koramangala 5th Block,Koramangala 5th Block,12.93345286,77.62194838,Italian,Italian,2000,23400.2,4.6,Excellent,Casual Dining,0,"12, 17th Main, 1st Cross, 5th A Block, Koramangala 5th Block, Bangalore",https://www.zomato.com/bangalore/chianti-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12Noon to 3:30PM, 6:30PM to 10:30PM (Mon-Thu),12Noon to 3:30PM, 6:30PM to 11PM (Fri),12Noon to 11PM (Sat),12Noon to 10:30PM (Sun)",0,"Koramangala 5th Block, Bangalore",Rs.,4,"['Lunch', 'Serves Alcohol', 'Takeaway Available', 'Delivery', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wine', 'Romantic Dining', 'Table booking recommended', 'Digital Payments Accepted']",0,3591
51232,Bengaluru,Bangalore,Meghana Foods,5040,Jayanagar,Jayanagar,Jayanagar,12.92618734,77.58452788,"Biryani, Andhra, North Indian, Seafood",Biryani,600,22680,4.5,Excellent,Casual Dining,1,"52, 1st Floor, 33rd Cross, 4th Block, Jayanagar, Bangalore",https://www.zomato.com/bangalore/meghana-foods-jayanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 4 PM, 7 PM to 11 PM",560041,"Jayanagar, Bangalore",Rs.,2,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Table booking recommended', 'Indoor Seating']",0,804
18385449,Bengaluru,Bangalore,The London Curry House - The Royale Senate Hotel,4990,Race Course Road,Race Course Road,Race Course Road,12.98524679,77.57916648,"Pizza, North Indian, Modern Indian",Pizza,1700,22954,4.6,Excellent,Casual Dining,0,"19/2, Kumara Krupa Road, Off Race Course Road, Bangalore",https://www.zomato.com/bangalore/the-london-curry-house-the-royale-senate-hotel-race-course-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12noon to 11pm (Mon-Sun),,"Race Course Road, Bangalore",Rs.,3,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Outdoor Seating', 'Table booking recommended', 'Resto Bar']",0,4362
18221572,Bengaluru,Bangalore,Onesta,4988,Indiranagar,Indiranagar,Indiranagar,12.97858916,77.64356464,"Italian, Pizza, Desserts, Beverages",Italian,600,20949.6,4.2,Very Good,Casual Dining,1,"501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore",https://www.zomato.com/bangalore/onesta-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12:30 PM to 11 PM,,"Indiranagar, Bangalore",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Table booking recommended', 'Valet Parking Available', 'Rooftop', 'Indoor Seating']",0,5093
18605417,Bengaluru,Bangalore,Brooks and Bonds Brewery,4940,Koramangala 5th Block,Koramangala 5th Block,Koramangala 5th Block,12.93423384,77.62343097,"Continental, Mediterranean, North Indian, Chinese, Finger Food",Continental,1600,21242,4.3,Very Good,Casual Dining,-1,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",https://www.zomato.com/bangalore/brooks-and-bonds-brewery-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 1 AM,,"Koramangala 5th Block, Bangalore",Rs.,3,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi', 'Brunch']",0,1722
53165,Bengaluru,Bangalore,Chutney Chang,4861,Church Street,Church Street,Church Street,12.9737901,77.6030305,"North Indian, Chinese, BBQ",North Indian,1500,20416.2,4.2,Very Good,Casual Dining,1,"HM Eleganza, 31, Museum Road, Off MG Road, Church Street, Bangalore",https://www.zomato.com/bangalore/chutney-chang-church-street?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12noon to 3:30pm, 7pm to 11:30pm (Mon-Sun)",0,"Church Street, Bangalore",Rs.,3,"['Delivery', 'Lunch', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible', 'Buffet', 'Valet Parking Available', 'Digital Payments Accepted']",0,2010
50975,Bengaluru,Bangalore,The 13th Floor,4802,Barton Centre,Barton Centre,MG Road,12.97532366,77.60504678,"Asian, North Indian, Thai",Asian,1700,21128.8,4.4,Very Good,Lounge,0,"Barton Centre, 84, MG Road, Bangalore",https://www.zomato.com/bangalore/the-13th-floor-mg-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 PM to 11 PM (Mon-Thu), 4 PM to 1 AM (Fri-Sat), 12 Noon to 12 Midnight (Sun)",560001,"Barton Centre, Bangalore",Rs.,3,"['Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible', 'Brunch', 'Valet Parking Available', 'Outdoor Seating', 'Table booking recommended', 'LGBTQIA Friendly', 'Smoking Area']",0,1083
18202989,Bengaluru,Bangalore,Sotally Tober,4769,Koramangala 4th Block,Koramangala 4th Block,Koramangala 4th Block,12.93180299,77.63220415,"North Indian, Chinese, Italian, Burger",North Indian,1200,21460.5,4.5,Excellent,Bar,1,"769, 80 Feet Road, Koramangala 4th Block, Bangalore",https://www.zomato.com/bangalore/sotally-tober-koramangala-4th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 12 Midnight (Mon-Thu, Sun), 12 Noon to 12 Midnight, 12 Midnight to 1 AM (Fri-Sat)",560034,"Koramangala 4th Block, Bangalore",Rs.,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi']",0,2631
52459,Bengaluru,Bangalore,CTR,4755,Malleshwaram,Malleshwaram,Malleshwaram,12.99827011,77.56945521,South Indian,South Indian,150,22348.5,4.7,Excellent,Quick Bites,1,"7th Cross, Margosa Road, Malleshwaram, Bangalore",https://www.zomato.com/bangalore/ctr-malleshwaram-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7:30 AM to 12:30 PM, 4 PM to 9 PM",0,"Malleshwaram, Bangalore",Rs.,1,"['Cash', 'Breakfast', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg']",0,1562
51065,Bengaluru,Bangalore,Vidyarthi Bhavan,4731,Basavanagudi,Basavanagudi,Basavanagudi,12.94506633,77.57146988,South Indian,South Indian,150,20816.4,4.4,Very Good,Quick Bites,0,"32, Gandhi Bazaar, Near Gandhi Bazaar Circle, Basavanagudi, Bangalore",https://www.zomato.com/bangalore/vidyarthi-bhavan-basavanagudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6:30 AM to 11:30 AM, 2 PM to 8 PM (Mon-Thu), 6:30 AM to 12 Noon, 2:30 PM to 8 PM (Sat-Sun), Fri Closed",560004,"Basavanagudi, Bangalore",Rs.,1,"['Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating', 'Pure Veg']",0,1788
59333,Bengaluru,Bangalore,Chianti,4716,Indiranagar,Indiranagar,Indiranagar,12.97021802,77.64030542,Italian,Italian,2000,21693.6,4.6,Excellent,Casual Dining,0,"960, Next To Gold Gym,12thMain, HAL 2nd Stage, Indiranagar, Bangalore",https://www.zomato.com/bangalore/chianti-2-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12noon to 3:30pm, 6:30pm to 10:30pm (Mon-Thu),12noon to 3:30pm, 6:30pm to 11pm (Fri),12noon to 11pm (Sat),12noon to 10:30pm (Sun)",,"Indiranagar, Bangalore",Rs.,4,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Valet Parking Available', 'Wine', 'Romantic Dining', 'Table reservation required', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",0,3857
18162866,Bengaluru,Bangalore,Three Dots & A Dash,4664,Indiranagar,Indiranagar,Indiranagar,12.98062521,77.64088511,"European, Continental",European,1500,19122.4,4.1,Very Good,Bar,0,"840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore",https://www.zomato.com/bangalore/three-dots-a-dash-indiranagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 1 AM,560038,"Indiranagar, Bangalore",Rs.,3,"['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'DJ', 'Live Sports Screening', 'Sports TV', 'Fullbar', 'Outdoor Seating', 'Beer', 'Rooftop', 'Free Wifi', 'Table booking for Groups', 'Air Conditioned', 'Hookah', 'Smoking Area', 'Dance Floor', 'Nightlife', 'Valet Parking Available', 'Gastro Pub', 'Wine', 'Indoor Seating', 'Serves Cocktails', 'Table booking recommended', 'Table reservation required', 'Private Dining Area Available', 'Wifi']",0,3637
51293,Bengaluru,Bangalore,Plan B,4603,Brigade Road,Brigade Road,Brigade Road,12.96785842,77.60730285,"American, Continental, BBQ, Steak",American,1300,19332.6,4.2,Very Good,Casual Dining,0,"20, Castle Street, Ashok Nagar, Brigade Road, Bangalore",https://www.zomato.com/bangalore/plan-b-brigade-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 11:30 PM,0,"Brigade Road, Bangalore",Rs.,3,"['Lunch', 'Serves Alcohol', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Beer', 'Air Conditioned', 'Smoking Area', 'Indoor Seating', 'Table booking recommended']",0,1856
59132,Bengaluru,Bangalore,The Black Rabbit,4532,"Escape Hotel & Spa, Indiranagar","Escape Hotel & Spa, Indiranagar",Indiranagar,12.96995697,77.64121905,"Continental, Finger Food",Continental,1500,18581.2,4.1,Very Good,Bar,0,"770, Escape Hotel & Spa, 12th Main, 100 Feet Road, Indiranagar, Bangalore",https://www.zomato.com/bangalore/the-black-rabbit-indiranagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 11 PM (Mon-Tue, Thu, Sun), 12 Noon to 12 Midnight (Wed), 12 Noon to 1 AM (Fri-Sat)",560038,"Escape Hotel & Spa, Indiranagar, Bangalore",Rs.,3,"['Takeaway Available', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Restricted Entry', 'LGBTQIA Friendly', 'Smoking Area', 'Brunch', 'Dance Floor', 'Nightlife', 'Fullbar', 'Wine', 'Live Music', 'Serves Cocktails', 'Table booking for Groups', 'Table reservation required', 'Air Conditioned', 'Wifi', 'Free Parking', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Indoor Seating', 'Table booking recommended']",0,3574
56619,Bengaluru,Bangalore,Brewsky,4527,JP Nagar,JP Nagar,JP Nagar,12.90657062,77.58970287,"American, Continental",Continental,1700,19466.1,4.3,Very Good,Microbrewery,1,"55, 5th Floor, Goenka Chambers, 19th Main Road, Jeewan Griha Colony, Phase 2, JP Nagar, Bangalore",https://www.zomato.com/bangalore/brewsky-jp-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12:30PM to 12:30AM (Mon-Thu),12Noon to 12:30AM (Fri-Sun)",,"JP Nagar, Bangalore",Rs.,3,"['Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Delivery', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended']",0,2909
58576,Bengaluru,Bangalore,Taaza Thindi,4491,Jayanagar,Jayanagar,Jayanagar,12.92283847,77.59329669,South Indian,South Indian,100,22005.9,4.9,Excellent,Quick Bites,0,"1004, 26th Main, 4th T Block, Beside HDFC Bank, Jayanagar, Bangalore",https://www.zomato.com/bangalore/taaza-thindi-jayanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7 AM to 12 Noon, 4:30 PM to 9:30 PM (Mon-Fri), 7 AM to 12:30 PM, 4:30 PM to 9:30 PM (Sat-Sun)",,"Jayanagar, Bangalore",Rs.,1,"['Breakfast', 'Lunch', 'Standing Tables', 'Takeaway Available', 'Dinner', 'Cash', 'Pure Veg']",0,1600
53144,Bengaluru,Bangalore,The Fisherman's Wharf,4423,Sarjapur Road,Sarjapur Road,Sarjapur Road,12.91421122,77.66676273,"North Indian, Continental, Seafood, Goan, Asian",North Indian,1400,19461.2,4.4,Very Good,Casual Dining,1,"26, Opposite Shubh Enclave,  Ambalipura Village, Sarjapur Road, Bangalore",https://www.zomato.com/bangalore/the-fishermans-wharf-sarjapur-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 1 AM,0,"Sarjapur Road, Bangalore",Rs.,3,"['Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Delivery', 'Brunch', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Wifi', 'Buffet', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Romantic Dining', 'Free Wifi', 'Air Conditioned', 'Smoking Area']",0,2758
51039,Bengaluru,Bangalore,Truffles,4379,New BEL Road,New BEL Road,New BEL Road,13.02804471,77.57307786,"Cafe, American, Burger, Steak",Cafe,900,20143.4,4.6,Excellent,Cafe,0,"84, 80 Feet Road, RMV 2nd Stage, New BEL Road, Bangalore",https://www.zomato.com/bangalore/truffles-new-bel-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11 AM to 3:50 PM, 7 PM to 11 PM (Mon), 11 AM to 11 PM (Tue-Sat), 8:30 AM to 11 PM (Sun)",0,"New BEL Road, Bangalore",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating']",0,4033
18353106,Bengaluru,Bangalore,House Of Commons,4358,HSR,HSR,HSR,12.91187201,77.63892677,"Continental, Asian, North Indian",Continental,1000,20046.8,4.6,Excellent,Bar,0,"1085, 14th Main, 18th Cross, Sector 3, HSR, Bangalore",https://www.zomato.com/bangalore/house-of-commons-hsr?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:30 AM to 12:30 AM,,"HSR, Bangalore",Rs.,3,"['Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Dinner', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Sneakpeek', 'Smoking Area', 'Desserts and Bakes', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'LGBTQIA Friendly']",0,2111
50067,Bengaluru,Bangalore,Barbeque Nation,4333,JP Nagar,JP Nagar,JP Nagar,12.90644055,77.59686202,"North Indian, European, Mediterranean, BBQ, Kebab",North Indian,1600,20798.4,4.8,Excellent,Casual Dining,-1,"67, 15th Cross, 6th B Main, JP Nagar, Bangalore",https://www.zomato.com/bangalore/barbeque-nation-jp-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12noon to 3:30pm, 7pm to 11pm (Mon-Sun)",0,"JP Nagar, Bangalore",Rs.,3,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Buffet']",0,1707
